,User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout
4472,2033,36,Female,167,59,Running,44,834,108,5898,5.83,High,9.0,1.9,3354,65,38.4,28.5,Neutral,Energized
4473,2331,26,Male,189,109,Yoga,32,736,149,14511,8.53,High,7.5,1.9,3250,78,38.4,28.5,Neutral,Fatigued
4474,8076,59,Male,174,98,Running,38,724,102,15320,4.71,Medium,6.4,1.9,1596,78,38.4,28.5,Tired,Energized
4475,9288,26,Female,172,111,Running,97,943,94,5627,3.0,Medium,7.4,1.9,3392,53,38.4,28.5,Neutral,Neutral
4476,8782,51,Female,157,106,Yoga,15,284,148,18312,13.49,High,5.5,1.9,3266,86,38.4,28.5,Stressed,Fatigued
4477,7907,24,Female,192,72,Running,94,926,131,13912,14.02,Medium,6.2,1.9,1952,63,38.4,28.5,Neutral,Fatigued
4478,7893,46,Female,196,77,Running,13,738,150,16514,13.19,High,7.1,1.9,3555,83,38.4,28.5,Tired,Energized
4479,4078,29,Female,164,111,Running,84,254,124,5444,5.17,Low,4.9,1.9,3596,54,38.4,28.5,Stressed,Energized
4480,4244,56,Male,198,104,Running,54,264,90,8973,1.52,Medium,5.6,1.9,2039,88,38.4,28.5,Tired,Energized
4481,1853,46,Female,164,97,Running,96,919,118,6148,13.16,Low,7.3,1.9,1679,55,38.4,28.5,Happy,Fatigued
4482,8726,58,Female,158,60,Cardio,66,581,160,8404,14.67,Medium,6.3,1.9,2374,60,38.4,28.5,Neutral,Fatigued
4483,2444,52,Female,161,79,Cardio,10,641,163,7119,10.13,High,4.4,1.9,3460,57,38.4,28.5,Neutral,Fatigued
4484,6024,47,Female,168,60,Strength,25,132,157,12603,14.02,Low,9.2,1.9,3914,56,38.4,28.5,Stressed,Neutral
4485,5355,50,Male,181,72,Cycling,41,261,89,13377,10.72,High,5.9,1.9,2773,72,38.4,28.5,Neutral,Energized
4486,7531,54,Male,190,70,Cardio,114,170,144,10534,3.71,Low,9.0,1.9,3799,51,38.4,28.5,Neutral,Neutral
4487,7994,44,Male,181,56,Cardio,82,878,102,11764,9.93,Medium,5.2,1.9,3542,70,38.4,28.5,Tired,Neutral
4488,5197,32,Male,179,115,Running,81,235,157,15305,7.71,High,7.1,1.9,2836,87,38.4,28.5,Tired,Neutral
4489,7672,46,Male,152,117,Running,103,139,83,1816,9.77,High,5.1,1.9,3196,72,38.4,28.5,Happy,Fatigued
4490,7143,18,Male,151,109,Yoga,110,433,84,2233,4.14,Low,7.6,1.9,2231,53,38.4,28.5,Happy,Energized
4491,2229,29,Male,178,60,Yoga,53,358,149,3769,6.58,Medium,5.3,1.9,2441,79,38.4,28.5,Tired,Energized
4492,7236,33,Female,179,100,Yoga,78,739,122,3012,10.27,Medium,7.6,1.9,2016,50,38.4,28.5,Happy,Fatigued
4493,8725,33,Male,162,53,Running,58,605,91,1874,4.19,High,7.4,1.9,3038,62,38.4,28.5,Stressed,Fatigued
4494,4831,46,Female,183,55,Strength,54,605,139,7901,7.12,Low,4.5,1.9,1571,81,38.4,28.5,Neutral,Energized
4495,5020,21,Male,172,108,Yoga,116,992,141,1211,14.02,Low,8.0,1.9,2668,52,38.4,28.5,Happy,Neutral
4496,5689,42,Other,174,77,HIIT,53,666,163,3658,10.3,Medium,4.8,1.9,3111,56,38.4,28.5,Happy,Fatigued
4497,6040,23,Male,182,58,HIIT,99,148,143,16008,13.41,Medium,5.5,1.9,3468,65,38.4,28.5,Stressed,Energized
4498,1339,49,Male,168,66,Yoga,61,718,154,5749,9.75,Medium,6.6,1.9,2927,62,38.4,28.5,Neutral,Neutral
4499,2726,39,Male,161,116,HIIT,92,111,145,16016,1.83,Medium,9.6,1.9,3449,75,38.4,28.5,Tired,Neutral
4500,648,24,Male,165,83,Cardio,117,320,143,6974,6.11,Medium,9.4,1.9,3667,66,38.4,28.5,Neutral,Energized
4501,7051,33,Male,152,92,Yoga,14,295,91,18305,6.57,Medium,7.2,1.9,2099,64,38.4,28.5,Tired,Energized
4502,2225,58,Female,180,53,Running,32,698,125,18848,12.51,High,6.8,1.9,2573,59,38.4,28.5,Neutral,Neutral
4503,9801,34,Male,193,80,Running,75,190,97,17968,8.81,Medium,4.5,1.9,1906,73,38.4,28.5,Happy,Energized
4504,7023,55,Female,183,53,Running,63,535,143,4655,7.99,Medium,9.5,1.9,2484,80,38.4,28.5,Neutral,Energized
4505,6872,50,Male,192,52,HIIT,43,602,151,16927,14.52,Low,4.9,1.9,2279,62,38.4,28.5,Stressed,Neutral
4506,9583,43,Male,182,108,Running,17,171,155,11652,13.89,Low,6.4,1.9,2714,55,38.4,28.5,Tired,Neutral
4507,9559,34,Female,174,105,Strength,94,803,87,2991,8.4,Medium,7.4,1.9,1706,62,38.4,28.5,Tired,Neutral
4508,3870,28,Male,161,88,Strength,20,512,137,13489,3.77,Low,6.6,1.9,3129,60,38.4,28.5,Neutral,Energized
4509,8115,30,Male,152,108,Yoga,18,187,128,13232,10.0,High,8.8,1.9,3829,50,38.4,28.5,Stressed,Energized
4510,7177,49,Female,171,93,Cardio,112,606,80,6515,14.08,High,6.9,1.9,2440,80,38.4,28.5,Tired,Fatigued
4511,5574,52,Male,194,65,Yoga,114,295,91,11384,6.92,Medium,4.2,1.9,3427,53,38.4,28.5,Tired,Fatigued
4512,1096,40,Male,164,50,Running,81,320,164,14547,6.7,High,6.1,1.9,3780,89,38.4,28.5,Stressed,Neutral
4513,546,37,Female,167,90,Yoga,82,341,142,4739,12.85,High,8.9,1.9,1720,74,38.4,28.5,Happy,Neutral
4514,3128,51,Male,192,119,Cardio,113,402,128,16448,13.45,Low,4.1,1.9,2745,60,38.4,28.5,Neutral,Neutral
4515,4416,27,Male,181,52,Cycling,78,270,108,18050,2.26,Medium,8.1,1.9,2021,67,38.4,28.5,Happy,Fatigued
4516,9415,40,Other,191,93,Cycling,62,711,150,14129,13.6,Medium,5.9,1.9,2313,66,38.4,28.5,Stressed,Energized
4517,6019,46,Female,181,84,Cycling,64,124,132,13810,3.55,Low,8.0,1.9,3700,69,38.4,28.5,Stressed,Fatigued
4518,2252,52,Female,179,98,Cycling,108,516,171,3631,5.1,Medium,9.6,1.9,3213,53,38.4,28.5,Neutral,Fatigued
4519,7954,41,Male,156,61,Strength,19,416,141,4781,9.51,Medium,4.9,1.9,1631,62,38.4,28.5,Tired,Energized
4520,9707,49,Male,194,76,HIIT,12,459,104,4680,14.36,High,6.9,1.9,1539,50,38.4,28.5,Stressed,Energized
4521,5255,31,Male,198,98,Strength,10,386,80,15997,0.85,Low,8.0,1.9,3112,62,38.4,28.5,Stressed,Fatigued
4522,7133,36,Male,196,64,Strength,116,872,147,1436,3.76,High,5.5,1.9,1720,68,38.4,28.5,Happy,Neutral
4523,6816,48,Female,152,86,Cardio,98,361,176,16513,6.96,Medium,7.9,1.9,3909,59,38.4,28.5,Neutral,Fatigued
4524,7750,59,Female,182,66,Yoga,26,324,155,11555,7.55,Medium,5.1,1.9,3945,75,38.4,28.5,Stressed,Neutral
4525,1401,58,Male,181,90,HIIT,51,411,152,16904,11.55,Medium,8.4,1.9,3458,77,38.4,28.5,Neutral,Fatigued
4526,8425,41,Male,173,82,HIIT,22,533,152,9596,12.74,High,5.0,1.9,3494,57,38.4,28.5,Happy,Neutral
4527,439,43,Male,197,90,Running,75,882,149,13293,5.55,Medium,6.2,1.9,3503,59,38.4,28.5,Happy,Energized
4528,8653,47,Male,173,72,Running,45,531,100,9208,12.77,High,6.7,1.9,2265,55,38.4,28.5,Tired,Neutral
4529,5616,43,Female,175,83,Strength,49,239,103,4248,5.81,High,5.7,1.9,2529,72,38.4,28.5,Happy,Fatigued
4530,9753,25,Male,197,106,Cycling,81,464,126,3370,4.95,Low,7.5,1.9,1741,65,38.4,28.5,Tired,Fatigued
4531,1998,28,Female,185,99,Yoga,35,369,85,17936,8.34,High,5.3,1.9,2896,62,38.4,28.5,Tired,Energized
4532,3257,27,Female,192,103,Cardio,116,903,95,16095,5.27,High,4.3,1.9,3076,69,38.4,28.5,Tired,Neutral
4533,3431,38,Female,181,70,Running,46,847,147,19103,3.31,High,7.6,1.9,2951,66,38.4,28.5,Neutral,Neutral
4534,3513,30,Female,172,85,Strength,58,590,109,14961,2.94,High,6.4,1.9,3386,62,38.4,28.5,Stressed,Fatigued
4535,1863,29,Male,172,97,Cycling,56,241,131,8902,1.18,High,8.6,1.9,2211,88,38.4,28.5,Stressed,Energized
4536,4328,20,Female,196,106,HIIT,25,648,141,8318,4.54,Low,9.9,1.9,1867,80,38.4,28.5,Happy,Fatigued
4537,4554,23,Female,163,59,Cardio,113,634,111,13159,3.4,Low,6.2,1.9,3476,72,38.4,28.5,Tired,Energized
4538,8156,59,Male,164,102,Cardio,48,507,97,5311,2.94,High,9.9,1.9,3618,79,38.4,28.5,Tired,Fatigued
4539,3492,58,Male,155,68,Cardio,102,890,83,16514,8.96,High,9.6,1.9,3010,68,38.4,28.5,Happy,Neutral
4540,1881,26,Male,156,101,Running,16,583,123,2102,13.23,Low,5.4,1.9,1677,77,38.4,28.5,Tired,Energized
4541,4823,59,Female,168,86,Running,56,379,145,4835,14.78,Medium,6.8,1.9,3952,59,38.4,28.5,Tired,Energized
4542,135,55,Female,159,55,Yoga,55,538,114,8489,3.44,High,4.0,1.9,3516,68,38.4,28.5,Happy,Neutral
4543,5930,36,Female,163,57,Cardio,18,356,94,16351,8.08,Medium,5.4,1.9,3526,85,38.4,28.5,Neutral,Neutral
4544,1385,48,Female,184,108,Yoga,76,160,166,18942,6.37,Medium,5.5,1.9,3280,65,38.4,28.5,Tired,Fatigued
4545,9006,20,Male,183,75,Strength,46,266,103,6902,14.54,Low,9.8,1.9,2368,81,38.4,28.5,Tired,Energized
4546,6498,28,Female,178,70,Cardio,20,927,108,16920,10.54,Low,5.6,1.9,2956,58,38.4,28.5,Tired,Neutral
4547,6724,50,Other,193,58,Yoga,60,813,113,3737,5.92,Low,9.9,1.9,3095,82,38.4,28.5,Happy,Energized
4548,3196,59,Male,151,86,HIIT,64,211,165,19846,5.4,Low,6.3,1.9,1602,85,38.4,28.5,Stressed,Neutral
4549,1641,37,Female,173,81,Running,76,586,173,18635,13.48,High,6.2,1.9,1616,85,38.4,28.5,Neutral,Neutral
4550,6929,29,Female,184,108,Yoga,86,227,103,2900,1.97,High,6.3,1.9,2304,86,38.4,28.5,Happy,Fatigued
4551,7063,23,Male,187,107,Cycling,51,916,160,12029,1.57,Low,6.8,1.9,1723,53,38.4,28.5,Tired,Neutral
4552,2190,57,Male,187,92,Strength,14,466,123,5679,7.72,Medium,5.9,1.9,2169,79,38.4,28.5,Stressed,Neutral
4553,5576,21,Male,196,105,Cardio,95,199,116,16143,5.29,High,8.5,1.9,1559,58,38.4,28.5,Stressed,Neutral
4554,6207,45,Female,165,83,Cycling,21,172,101,5993,6.45,High,9.6,1.9,2369,89,38.4,28.5,Tired,Neutral
4555,4943,50,Male,192,54,Yoga,83,148,168,18444,1.48,Low,8.8,1.9,3464,53,38.4,28.5,Tired,Neutral
4556,1322,41,Male,158,58,Strength,10,807,88,16748,13.44,High,9.8,1.9,3764,84,38.4,28.5,Tired,Fatigued
4557,9318,36,Female,183,87,Running,93,869,167,9936,10.14,High,8.9,1.9,1892,83,38.4,28.5,Tired,Neutral
4558,4068,20,Other,179,103,Cardio,105,140,105,16967,7.53,Low,9.1,1.9,2192,57,38.4,28.5,Neutral,Neutral
4559,3788,21,Male,195,107,HIIT,78,123,148,18458,11.62,Medium,5.0,1.9,3706,81,38.4,28.5,Stressed,Energized
4560,5089,18,Female,193,99,Cardio,16,569,161,15900,13.62,Low,5.0,1.9,3196,50,38.4,28.5,Happy,Neutral
4561,9984,25,Male,179,62,HIIT,115,884,88,13840,7.42,High,8.0,1.9,2928,52,38.4,28.5,Happy,Energized
4562,1575,47,Female,165,70,Cardio,44,625,167,8026,8.19,High,7.3,1.9,2188,76,38.4,28.5,Stressed,Fatigued
4563,4399,58,Female,150,68,Yoga,108,870,157,4383,7.27,High,4.5,1.9,2546,66,38.4,28.5,Stressed,Energized
4564,6728,19,Female,197,72,Yoga,107,365,116,9058,4.3,High,6.1,1.9,1943,70,38.4,28.5,Happy,Neutral
4565,466,55,Female,184,57,Cardio,33,441,129,14977,13.29,High,6.3,1.9,2124,85,38.4,28.5,Tired,Neutral
4566,4352,39,Male,186,89,Cardio,87,271,97,8220,4.75,High,4.8,1.9,2693,50,38.4,28.5,Tired,Energized
4567,9137,29,Female,173,118,Cycling,19,240,155,10064,11.84,Low,9.6,1.9,2704,54,38.4,28.5,Stressed,Energized
4568,6978,34,Male,160,113,Cycling,88,983,142,13968,1.12,Medium,9.2,1.9,3700,50,38.4,28.5,Stressed,Fatigued
4569,7016,22,Female,191,59,Cycling,56,393,171,2907,9.97,High,8.4,1.9,3221,51,38.4,28.5,Neutral,Neutral
4570,6344,33,Male,164,109,Yoga,118,198,151,17060,7.34,High,9.1,1.9,3449,75,38.4,28.5,Happy,Fatigued
4571,6680,56,Female,166,89,Running,23,370,126,13203,12.16,Medium,7.9,1.9,1711,54,38.4,28.5,Neutral,Energized
4572,4101,40,Female,164,108,HIIT,107,374,166,9226,13.62,Medium,7.7,1.9,2686,84,38.4,28.5,Happy,Neutral
4573,5417,32,Male,182,86,Strength,54,670,179,15563,4.83,Medium,5.1,1.9,3708,77,38.4,28.5,Happy,Fatigued
4574,1688,52,Male,186,101,Yoga,101,266,172,7746,12.91,High,6.1,1.9,2046,55,38.4,28.5,Neutral,Fatigued
4575,782,59,Male,150,74,Yoga,94,679,177,15720,10.9,Low,7.5,1.9,2993,69,38.4,28.5,Stressed,Neutral
4576,292,43,Female,196,116,HIIT,111,400,174,15165,1.27,Medium,6.2,1.9,3716,58,38.4,28.5,Tired,Neutral
4577,1597,28,Other,198,90,Strength,38,708,113,6881,12.07,Medium,6.7,1.9,1901,79,38.4,28.5,Tired,Energized
4578,5351,33,Female,170,75,Cycling,98,830,154,16934,3.53,High,8.1,1.9,1618,88,38.4,28.5,Neutral,Neutral
4579,5859,47,Male,169,100,HIIT,71,164,91,15167,9.69,High,7.8,1.9,3342,89,38.4,28.5,Neutral,Energized
4580,6053,28,Male,193,58,Yoga,31,266,147,13500,6.07,Medium,9.7,1.9,2386,54,38.4,28.5,Neutral,Fatigued
4581,7333,32,Male,155,114,Cycling,89,912,104,15688,6.39,Low,7.6,1.9,1699,67,38.4,28.5,Stressed,Neutral
4582,3692,40,Female,153,114,HIIT,115,805,108,19220,6.63,Low,5.7,1.9,2582,69,38.4,28.5,Tired,Fatigued
4583,4843,20,Female,192,119,Cycling,82,153,92,15125,0.85,Medium,5.0,1.9,3240,82,38.4,28.5,Stressed,Neutral
4584,2257,31,Female,196,69,Yoga,70,435,172,13693,10.13,High,9.9,1.9,1543,52,38.4,28.5,Neutral,Neutral
4585,7308,32,Male,176,90,Yoga,76,123,155,14773,12.75,High,4.6,1.9,2129,87,38.4,28.5,Happy,Fatigued
4586,3624,20,Male,157,63,Yoga,106,884,86,3917,13.53,Medium,6.9,1.9,3725,87,38.4,28.5,Tired,Neutral
4587,9712,35,Female,155,94,Running,77,120,165,7700,11.2,Low,6.7,1.9,2950,82,38.4,28.5,Happy,Energized
4588,1703,53,Male,188,58,Yoga,24,475,86,1634,0.78,Low,5.4,1.9,1626,83,38.4,28.5,Stressed,Fatigued
4589,7408,35,Male,161,117,HIIT,25,956,166,9351,11.58,Low,5.0,1.9,3720,66,38.4,28.5,Stressed,Fatigued
4590,3763,21,Female,198,104,Strength,81,726,88,5415,7.43,Medium,8.2,1.9,2023,51,38.4,28.5,Neutral,Neutral
4591,1957,32,Male,196,57,Yoga,54,185,91,3283,1.41,Low,5.2,1.9,2195,81,38.4,28.5,Stressed,Fatigued
4592,3544,47,Male,183,85,Cycling,98,340,90,6585,6.17,High,8.9,1.9,3220,57,38.4,28.5,Happy,Energized
4593,4103,20,Female,185,67,HIIT,57,215,81,12168,12.45,Medium,5.8,1.9,3936,80,38.4,28.5,Tired,Fatigued
4594,9811,26,Female,193,95,HIIT,21,741,179,5224,2.2,High,8.8,1.9,3616,57,38.4,28.5,Tired,Energized
4595,4613,31,Male,183,110,HIIT,29,410,172,11516,9.14,High,5.9,1.9,2859,74,38.4,28.5,Stressed,Fatigued
4596,7541,26,Male,159,91,Running,64,790,140,15711,4.91,High,7.3,1.9,1691,82,38.4,28.5,Happy,Fatigued
4597,7041,41,Other,183,95,Strength,47,672,124,19120,14.32,High,6.9,1.9,3245,58,38.4,28.5,Happy,Fatigued
4598,2332,28,Male,199,70,Cycling,89,719,106,16224,13.53,Medium,4.2,1.9,2164,58,38.4,28.5,Neutral,Neutral
4599,8859,21,Male,192,67,Running,98,925,178,11237,10.73,High,6.6,1.9,3692,50,38.4,28.5,Happy,Neutral
4600,9848,22,Male,193,73,Strength,97,533,102,10142,7.66,Medium,4.7,1.9,2717,71,38.4,28.5,Tired,Fatigued
4601,2112,39,Male,157,82,Cardio,41,140,114,13236,5.14,High,8.1,1.9,3578,63,38.4,28.5,Stressed,Neutral
4602,6808,38,Female,183,66,Cycling,35,133,108,1958,13.29,High,5.0,1.9,2367,84,38.4,28.5,Happy,Energized
4603,770,25,Male,150,79,Running,79,940,131,17139,6.53,Medium,9.8,1.9,2995,87,38.4,28.5,Happy,Fatigued
4604,9638,30,Male,176,101,Yoga,24,280,152,16716,9.39,Low,7.5,1.9,3811,55,38.4,28.5,Tired,Energized
4605,9651,19,Male,168,83,Cycling,98,516,117,1154,9.5,High,9.4,1.9,1647,59,38.4,28.5,Stressed,Fatigued
4606,4160,28,Female,150,91,Strength,21,416,179,12190,4.23,Low,8.2,1.9,3109,50,38.4,28.5,Tired,Energized
4607,6136,38,Female,185,64,Strength,100,582,88,9489,1.87,High,8.9,1.9,3079,65,38.4,28.5,Neutral,Energized
4608,8767,42,Male,162,101,Strength,18,599,90,6745,12.53,Low,5.4,1.9,2192,83,38.4,28.5,Tired,Fatigued
4609,4075,20,Female,170,54,Cardio,115,463,86,13287,2.68,High,8.7,1.9,3857,88,38.4,28.5,Neutral,Energized
4610,4351,26,Male,191,98,Cycling,66,422,87,17395,3.81,Medium,5.4,1.9,3950,83,38.4,28.5,Stressed,Fatigued
4611,3063,51,Female,156,111,Strength,84,432,125,14384,14.69,High,5.4,1.9,1757,51,38.4,28.5,Happy,Fatigued
4612,9509,27,Female,188,50,Cardio,101,222,113,7143,8.2,Low,5.3,1.9,1890,72,38.4,28.5,Happy,Energized
4613,8976,25,Male,173,58,Strength,79,637,163,2484,2.84,Low,7.5,1.9,2704,54,38.4,28.5,Neutral,Neutral
4614,1211,19,Female,157,107,Yoga,48,614,86,4976,2.17,Medium,7.3,1.9,1900,77,38.4,28.5,Stressed,Fatigued
4615,7569,38,Female,196,79,Cycling,103,676,120,18436,3.14,Low,5.8,1.9,2771,65,38.4,28.5,Happy,Fatigued
4616,7851,29,Female,163,54,Yoga,105,413,151,4386,4.81,High,7.7,1.9,2977,57,38.4,28.5,Happy,Energized
4617,2203,44,Male,196,76,Cycling,73,743,178,11031,5.58,High,6.7,1.9,3151,83,38.4,28.5,Tired,Energized
4618,7880,25,Female,179,87,Cardio,77,691,86,7429,11.44,Medium,4.5,1.9,3439,64,38.4,28.5,Tired,Energized
4619,7073,24,Male,165,58,Cycling,39,572,119,9661,7.83,Medium,4.2,1.9,3194,77,38.4,28.5,Tired,Neutral
4620,2823,39,Female,158,110,Yoga,62,779,128,13012,4.64,High,8.1,1.9,1526,84,38.4,28.5,Neutral,Energized
4621,611,20,Male,182,107,HIIT,45,683,125,16889,4.97,High,9.3,1.9,2383,51,38.4,28.5,Tired,Fatigued
4622,5440,47,Female,173,73,Cycling,45,473,107,17892,13.91,Low,6.1,1.9,2083,54,38.4,28.5,Tired,Fatigued
4623,4860,41,Other,185,108,Running,35,105,100,4092,5.21,Low,5.3,1.9,1750,78,38.4,28.5,Happy,Neutral
4624,8503,46,Other,183,110,HIIT,23,752,157,8467,2.64,Medium,9.4,1.9,2565,65,38.4,28.5,Stressed,Neutral
4625,245,28,Female,181,64,Cycling,69,387,117,10521,9.17,High,6.6,1.9,3095,57,38.4,28.5,Neutral,Energized
4626,7029,41,Male,152,109,Cardio,66,452,112,4393,4.97,High,4.2,1.9,3297,83,38.4,28.5,Tired,Neutral
4627,8474,42,Male,155,96,Cardio,74,821,99,10986,1.59,High,7.1,1.9,2489,54,38.4,28.5,Happy,Neutral
4628,2472,41,Male,164,104,Strength,82,533,176,19544,4.63,High,5.5,1.9,3492,59,38.4,28.5,Tired,Fatigued
4629,6042,28,Male,152,88,Strength,43,736,147,17722,8.32,Low,5.7,1.9,2732,58,38.4,28.5,Neutral,Neutral
4630,3977,28,Male,150,116,Cycling,23,614,170,6116,12.41,Medium,7.1,1.9,1562,89,38.4,28.5,Stressed,Energized
4631,6027,55,Female,156,110,Strength,106,924,140,10299,10.7,Medium,9.5,1.9,2790,73,38.4,28.5,Happy,Neutral
4632,7757,45,Male,175,77,Cycling,53,646,145,8288,8.03,Low,7.5,1.9,3147,85,38.4,28.5,Happy,Neutral
4633,1521,42,Female,192,65,HIIT,86,994,117,7259,12.45,Low,5.6,1.9,3079,70,38.4,28.5,Happy,Neutral
4634,4488,29,Male,186,100,Cardio,99,418,109,17859,9.94,High,8.6,1.9,3193,53,38.4,28.5,Happy,Fatigued
4635,471,20,Female,169,79,Cycling,112,690,96,9185,14.35,Low,4.5,1.9,1604,69,38.4,28.5,Stressed,Energized
4636,4401,27,Male,165,64,Running,95,756,120,17446,7.43,Medium,5.3,1.9,1869,88,38.4,28.5,Tired,Energized
4637,2709,31,Male,180,86,Strength,51,298,128,7228,2.63,Medium,9.3,1.9,3426,87,38.4,28.5,Tired,Neutral
4638,2517,37,Male,184,93,Cycling,54,762,148,5925,4.63,High,4.2,1.9,2364,83,38.4,28.5,Happy,Neutral
4639,8359,29,Male,157,75,Running,73,740,166,12900,9.35,Medium,4.4,1.9,3805,56,38.4,28.5,Neutral,Fatigued
4640,6762,49,Male,166,117,HIIT,50,929,171,3949,1.72,Low,6.5,1.9,2445,79,38.4,28.5,Stressed,Neutral
4641,5246,58,Female,187,59,Cycling,98,121,162,11943,10.51,Medium,5.5,1.9,2372,89,38.4,28.5,Tired,Energized
4642,7138,50,Male,189,67,HIIT,95,387,101,5791,13.79,High,6.3,1.9,3225,83,38.4,28.5,Tired,Energized
4643,7545,22,Male,178,54,Cycling,62,721,132,11885,10.25,Medium,6.8,1.9,3868,58,38.4,28.5,Neutral,Energized
4644,2438,54,Male,195,80,Strength,66,189,91,19520,4.14,Low,8.6,1.9,3272,71,38.4,28.5,Neutral,Neutral
4645,2933,32,Female,169,104,Cycling,68,152,162,5794,5.54,Medium,8.6,1.9,2646,83,38.4,28.5,Stressed,Energized
4646,86,57,Male,179,62,Cycling,25,541,103,15743,1.77,Low,8.6,1.9,2365,82,38.4,28.5,Happy,Neutral
4647,80,21,Female,195,83,Yoga,54,849,131,5308,3.56,High,4.6,1.9,1547,62,38.4,28.5,Happy,Energized
4648,5278,20,Male,181,50,HIIT,106,462,135,6357,12.26,High,8.7,1.9,2118,82,38.4,28.5,Neutral,Energized
4649,9601,29,Male,195,93,HIIT,73,126,169,3012,4.87,Medium,8.8,1.9,2995,80,38.4,28.5,Happy,Neutral
4650,3478,38,Female,197,50,Running,72,716,101,17627,7.43,High,9.5,1.9,2492,63,38.4,28.5,Happy,Energized
4651,9636,29,Male,181,93,Running,17,603,169,19632,2.92,Medium,9.9,1.9,3684,55,38.4,28.5,Tired,Fatigued
4652,7620,33,Male,189,73,Cardio,36,568,87,5381,0.91,Low,4.9,1.9,1757,61,38.4,28.5,Neutral,Neutral
4653,48,36,Male,170,83,Yoga,77,506,144,5052,1.45,Low,6.1,1.9,3695,67,38.4,28.5,Neutral,Fatigued
4654,428,58,Male,150,92,Running,78,661,174,7885,5.42,High,4.4,1.9,2372,50,38.4,28.5,Stressed,Fatigued
4655,8757,38,Female,171,78,Cardio,98,535,137,8292,9.82,Low,9.1,1.9,3334,67,38.4,28.5,Tired,Fatigued
4656,8842,28,Female,162,81,Cycling,33,221,169,11585,6.16,Low,8.2,1.9,3010,75,38.4,28.5,Happy,Energized
4657,5931,48,Male,186,86,HIIT,82,137,81,12558,7.21,Medium,5.5,1.9,1910,77,38.4,28.5,Tired,Neutral
4658,1757,26,Female,192,108,Strength,33,894,126,14824,0.62,Low,6.3,1.9,3503,56,38.4,28.5,Tired,Neutral
4659,8363,32,Male,159,99,Strength,98,214,132,4715,3.08,Medium,5.5,1.9,2765,83,38.4,28.5,Happy,Energized
4660,8903,56,Male,166,64,Running,80,153,163,14556,7.22,High,6.3,1.9,1730,79,38.4,28.5,Stressed,Energized
4661,8240,50,Female,162,87,Cycling,91,380,111,12146,14.99,Medium,8.2,1.9,2311,60,38.4,28.5,Neutral,Neutral
4662,3654,33,Male,186,104,Strength,119,418,143,10343,13.17,High,9.6,1.9,3580,67,38.4,28.5,Neutral,Fatigued
4663,2743,18,Female,163,114,Running,80,501,82,4167,12.69,Low,5.3,1.9,2436,66,38.4,28.5,Stressed,Fatigued
4664,9858,50,Male,162,80,Running,83,711,118,4323,3.61,High,4.6,1.9,2396,76,38.4,28.5,Tired,Fatigued
4665,6427,44,Male,154,111,Cycling,71,417,167,2003,11.41,High,7.4,1.9,1832,61,38.4,28.5,Neutral,Fatigued
4666,3848,27,Female,193,112,Cycling,31,522,106,9513,5.87,Low,7.8,1.9,2360,62,38.4,28.5,Happy,Neutral
4667,3395,57,Male,159,101,Cycling,100,874,136,1605,6.37,Medium,6.8,1.9,1870,75,38.4,28.5,Tired,Fatigued
4668,7460,23,Male,165,101,Running,97,236,107,18271,12.6,High,6.3,1.9,3204,72,38.4,28.5,Happy,Neutral
4669,3264,42,Male,186,70,Running,99,599,85,17408,13.05,High,9.5,1.9,2453,89,38.4,28.5,Tired,Energized
4670,9359,31,Female,160,61,Cardio,38,908,90,3579,7.9,Low,7.7,1.9,3490,76,38.4,28.5,Neutral,Neutral
4671,1571,22,Male,181,54,Strength,60,830,102,1337,1.31,High,5.8,1.9,2773,66,38.4,28.5,Neutral,Fatigued
4672,3644,21,Male,196,71,Cycling,64,968,117,14054,9.25,Medium,5.0,1.9,2267,68,38.4,28.5,Tired,Energized
4673,6484,29,Female,179,77,Running,59,985,86,14689,14.16,Low,8.0,1.9,3623,86,38.4,28.5,Tired,Neutral
4674,2825,45,Female,179,65,Strength,48,448,132,13275,5.3,High,8.5,1.9,2238,69,38.4,28.5,Neutral,Neutral
4675,3502,56,Male,167,109,Cardio,73,767,171,12903,0.54,Low,5.9,1.9,2092,73,38.4,28.5,Tired,Fatigued
4676,7371,19,Female,183,98,Cycling,95,869,160,7211,12.38,Low,8.3,1.9,2629,53,38.4,28.5,Stressed,Energized
4677,5041,47,Male,199,56,Yoga,97,997,83,8641,6.59,High,8.2,1.9,2893,69,38.4,28.5,Tired,Neutral
4678,951,40,Male,168,101,HIIT,94,762,92,16223,6.78,Low,9.4,1.9,2592,82,38.4,28.5,Happy,Fatigued
4679,759,46,Female,192,100,Yoga,110,557,129,7514,4.83,Medium,9.2,1.9,3003,69,38.4,28.5,Tired,Neutral
4680,9427,23,Female,160,53,HIIT,73,978,168,11760,4.52,High,5.2,1.9,3087,68,38.4,28.5,Neutral,Energized
4681,454,56,Female,178,107,Cardio,78,290,131,5739,4.29,Low,7.8,1.9,1541,51,38.4,28.5,Stressed,Fatigued
